left_brow_eye_dist_mean,left_brow_eye_dist_std,right_brow_eye_dist_mean,right_brow_eye_dist_std,brow_eye_avg_mean,brow_eye_avg_std,brow_furrow_mean,brow_furrow_std,left_eye_openness_mean,left_eye_openness_std,right_eye_openness_mean,right_eye_openness_std,avg_eye_openness_mean,avg_eye_openness_std,mouth_width_mean,mouth_width_std,mouth_height_mean,mouth_height_std,mouth_aspect_ratio_mean,mouth_aspect_ratio_std,nose_width_mean,nose_width_std
-0.008928380151703982,0.001709803282934173,-0.0065190538203400055,-0.0009071345983520113,-0.006028940192101248,-0.0005217454811612438,0.0012941441704694542,-0.010737424872052637,-0.006761473482407556,-0.0004161171921759136,-0.0034781840023352124,-0.002170171522663995,-0.002646625360679659,0.00014498814821734774,0.001615507734743746,0.02463207848652735,-0.00022672545432589762,-0.008552446089420782,0.00017283159180408406,0.007262205490115468,-0.0002205817260760925,0.015425646721434778
-0.003434226841099382,0.0012698822905991326,-0.005654925583960368,-0.0009092379677804339,-0.005554539635967384,0.000535255216109059,0.0012753726544415215,-0.010989411294216746,0.00010152400933908127,-0.0006252004053495069,-0.004839344327617302,-0.002522096234617822,0.0003829433626380778,-0.00101271703454799,0.0020176450164071653,0.028161843786672032,-0.0005617324801142254,0.02331167694437979,0.0002555883162444456,0.01389962716332122,-0.0003710140906160279,-0.013771184949569653
-0.0018330252441508248,0.006913184247076223,-0.001113888360080237,0.0012888104236275873,-6.465048282853591e-05,0.005226703663374089,0.0015508883811111136,0.005652207801980325,0.001551786420620895,5.151417012730418e-05,-0.0016770497946663983,-0.0015565400512272164,0.002089659690290115,0.00036634166021352085,0.004348620556310203,0.028952475189290488,0.0018775963291902177,0.03583981431399453,0.0024944419696391164,0.025705297277827367,0.001140298628289333,0.036812521259659475
-0.0023137550812943847,5.3837323477645636e-05,-0.007214278193378467,-0.00226809271043249,-0.0035193952511309756,-0.003527340199382755,0.0013403549638437682,0.0011505902058851893,0.0032750105924266235,0.0001627776782139333,-0.002681682889125528,-0.0020029738167903896,0.0009687861281517728,-0.0006395022542148928,0.0043546268118826855,0.03019271587220841,0.002703023789495593,0.035048128568090885,0.002747456497257999,0.028003553116930282,0.0017208337308951068,0.042000378869248685
-0.012153209874631277,0.010609263635187606,-0.01522370735180141,0.011169283042682578,-0.015007498873063784,0.014627889705484103,-0.012977309566408251,0.00858315264747097,0.012174544103101433,-0.0053115743361914,0.011369342396901549,-0.0011418960856215293,0.013487780856867242,-0.003089839027106922,0.0008087728221377452,0.019814412801859027,0.0027583395300314374,0.029640507127972258,-0.0005220121531784047,0.009657384295682282,0.001637174828333694,0.0120044293796123
0.012870322580202865,0.019558944598117828,0.01602469188062358,0.013823417051248814,0.012366141014272287,0.019171713769169922,0.0009154048104979754,0.007885567972775622,0.006214610703147409,-0.0028921471490706684,0.006085035283716037,0.002195958323073464,0.008189496674279383,-0.0016264192244667434,0.0014134452873176076,0.028119703823672574,-0.0007697047478840584,0.013927246120759698,0.0007286840139542179,0.008122335935237247,0.0015271804360485473,0.02473087092823492
0.013609343123517796,-0.0018532320313804534,0.017420619697420883,-0.000903233655012716,0.012312813804388785,-0.0006275772785155254,-0.00018971734900201696,0.00515806806948121,0.0007589078298393768,0.0008931750346161966,-4.568948661644846e-05,0.0035865110544063402,0.002010445986670103,0.001157896975419852,0.0053830546157802054,0.027339271719784834,0.00280698212416171,0.033159583785535615,0.0011032726248972101,0.025175338927526873,-0.001872586145970376,0.04040076149495995
-0.011427046627021376,0.0026654129363637234,-0.016814710305490425,-0.0008105788083560243,-0.014498098979777743,-0.0008144430486815555,-0.0023610358203931246,0.008635716961298421,0.01384791047325338,-0.0005505242827588137,0.010065836458577806,-0.0009889450377725607,0.01567036015294313,-0.0013906245509786466,0.0013503771683657673,0.018233657358873865,0.0005853535144161212,0.0132370254163898,0.0013761748638480846,0.008043250700485612,0.001593450505882069,0.0199039599200008
-4.854168773420115e-05,0.0002024022103154771,-0.0015214668125440368,-0.002107181225237954,0.003129610427336038,-0.0008401033659810023,0.0006605542780440065,0.0066895026793979216,0.00346433055334324,0.0006680441305349801,0.0026976566012135604,0.0022707562812822294,0.006384260004962866,0.0012013670011453122,0.001419978352700821,0.019728230142306367,-0.0005327835380248638,0.025587185767187572,0.0010566983719399999,0.010332443701908962,-0.00035677365164031414,-0.0064815070840480654
-0.005947631103934662,0.010872870035644721,-0.005441045248667026,0.01150533919230164,-0.005562385852317756,0.012735844063839633,-0.004790892868871257,0.008477512797914139,0.015264834375320406,-0.005507417385213729,0.014382879771566354,-0.001252926094744348,0.01712702437550284,-0.0049440162329415505,0.00035691560403094654,0.019891073495533967,-8.542442578308253e-05,0.02703574090094941,0.0020702913397461923,0.014389705863532571,0.0013136197958372915,0.035743548999351664
0.005376768373174024,0.0010162930704993283,0.002318595393049729,-0.0045491455855803,0.006018620070075089,-0.0028474355463911994,0.0010562757199220688,0.0077070075590261996,-0.0027557721729014363,0.0004989092414974086,-0.0032558016868775254,-0.004476930588395391,-0.0010701201312057563,-0.000142691552649331,-0.0003499968538508471,-0.04358153592139856,0.0035987666067306668,0.038667073461152154,-0.0013558878026494155,0.023649767030015305,-0.0018808754442838657,0.025898164820137192
0.011384198859328048,0.009390561013212062,-0.0002665920869276895,0.003890895668746499,0.007710517568805904,0.007263960852765674,0.0005021016861287317,0.006345723657622847,-6.85185249787059e-05,0.000852486828365115,0.00039053036128648764,0.0022738254231605176,-0.0003239467361084116,0.0010391145144694174,-0.004071028013552997,0.010965489661754684,-0.0010389122026494974,0.017785279326562844,0.0003449249081896242,0.006963440629153289,-0.0020372299243042345,-0.02009204036372343
-0.0059911636130742735,0.014299488995814515,-0.013984544835309849,0.011425730945359584,-0.01332236715556875,0.014720061375205946,-0.0029540755903314864,0.009245526226781356,0.01265706699785062,-0.003524918746053748,0.013723653619884799,0.0008603302951404237,0.0159455188689066,-0.0031893691841634536,-0.002174147321775163,0.02070017779969599,-0.0004479785853088007,0.020486344522867773,-0.00010081522013666163,0.009280629858349895,1.7132133201017102e-05,0.03682963956323356
