gsr_mean,gsr_std,gsr_slope,ecg_mean,ecg_std,ecg_max,emg_trap_mean,emg_trap_std,emg_corr_mean,emg_corr_std,emg_corr_max,emg_zyg_mean,emg_zyg_std,gsr_shannon,ecg_shannon,emg_corr_shannon,emg_zyg_shannon,gsr_sim_corr,gsr_sim_mi,ecg_sim_corr,ecg_sim_mi,emg_trap_sim_corr,emg_trap_sim_mi,emg_corr_sim_corr,emg_corr_sim_mi,emg_zyg_sim_corr,emg_zyg_sim_mi,gsr_x_ecg,emg_asymmetry,hrv_pnn50,hrv_rmssd,hrv_sdnn,hrv_meannn,hrv_lf_hf_ratio,parasympathetic_tone
0.013948376806026612,-0.017241862608748815,-0.03213914428187982,-0.0029725240999206766,-0.01751706278851929,-0.022587939711715747,0.014533262806401341,0.0165322371010299,0.0,0.0,0.0,0.0,0.0,-0.02809492264540329,0.0007262011806096356,0.0,0.0,-0.025912992813102897,-0.00987801513908206,0.0001752329006521501,0.0015100757770128025,0.0009874200021584374,-0.0012313946626544647,0.0,0.0,0.0,0.0,-0.004470028345509746,0.006813033062541178,-0.002225784974553382,-0.0018301524669569042,-0.006444235250945447,-0.005060819279365265,0.0,-0.0009821347176933917
0.014758502523096427,0.014822687779503792,-0.01882690713339715,-0.0013040534047352545,0.00955027812208518,0.03494602623886476,0.013457732825854036,0.015487041095915702,0.0,0.0,0.0,0.0,0.0,0.011741123937511012,0.014509092468042951,0.0,0.0,0.011253218385433856,0.001101591154690027,0.0006266131976320842,-0.0003145332615917003,0.0005140304808964363,-0.0004895781650053015,0.0,0.0,0.0,0.0,-0.002053995341948855,0.008937890860813548,-0.0013833084251254543,0.0008144470155365033,-0.0031400638969941294,0.006871398911769475,0.0,0.00041102228428629463
-0.009290596052361124,-0.03824353075531109,-0.032878742807777354,-0.0015347323172310986,0.008093060791534563,-0.021855009720267615,0.011762734220352821,0.012522361889276435,0.0,0.0,0.0,0.0,0.0,-0.023417760146074246,0.014771817600854883,0.0,0.0,-0.008501611350374862,0.002122644995213867,0.0030072852718148564,0.0012059567013217017,-0.002576166442657144,0.002263269060508699,0.0,0.0,0.0,0.0,-0.0032086890087225164,0.0074265967640309806,0.0007023580687826612,0.001984681369412736,0.0077538919870838935,0.00590546262317614,0.0,0.0009135607286350126
-0.007180212416386473,0.015486139089091367,0.023693861541708626,-0.0038698389323269747,0.012308125751888834,0.03430644265528296,-0.004921609541762621,-0.004118862524949901,0.0,0.0,0.0,0.0,0.0,0.023048993630832983,-0.013657563572171112,0.0,0.0,0.01779238618661199,0.015032124012334233,-0.0003312651624488719,-0.0032255493577079343,0.00011478644105391744,-0.00042056125156027154,0.0,0.0,0.0,0.0,-0.0030697612022055937,0.005038771062916844,-0.0004462410493888373,0.002221117514153497,0.0038847054950926635,0.003751240512472742,0.0,0.0027480605085893647
7.902027414378646e-05,-0.013294311955596782,-0.017966498149867616,0.00043792727988031474,0.009989985477412831,0.035656277667113344,0.012802619428436201,0.009341451650504944,0.0,0.0,0.0,0.0,0.0,0.02463104507106572,-0.021845486133565028,0.0,0.0,0.01540745694517114,0.015687402901996536,-0.004632000242384374,0.00025751046029848874,0.0009048002567460567,-0.000874595296736681,0.0,0.0,0.0,0.0,-0.0017867884914727927,0.0053621538661331744,-0.00044620736850352506,0.0010266643458412775,0.006482515917346077,0.004503329503816309,0.0,0.0010565131655304553
0.015686238906376167,-0.037138102282363826,-0.033483161685274924,0.0017840199890062044,0.008870657603051333,0.029385176905713677,-0.009069486116185339,-0.008539601961838892,0.0,0.0,0.0,0.0,0.0,-0.004533483041333438,0.012980792615504996,0.0,0.0,0.007867702662048764,0.007147523656028391,-0.00035268483737752233,0.002110496123752151,-0.00014087569247151502,0.0017316472093253234,0.0,0.0,0.0,0.0,0.001279692646414388,-0.0004844538805804915,0.00023755975024896715,0.006060759986613295,0.008161159703785817,0.003591628885816541,0.0,0.003166029995607541
-0.00020692240594913432,-0.03232927943193028,-0.032588903235463845,0.0012872315051463258,-0.015379006574289597,0.042796205767686064,-0.009026324634154094,-0.009758276103365434,0.0,0.0,0.0,0.0,0.0,-0.007848624926508214,-0.01728804929423188,0.0,0.0,0.0031614084978226786,0.006663033673408775,0.0020429187742106083,-0.00736223271339183,-0.0003753901481109722,-0.0007745057392761452,0.0,0.0,0.0,0.0,0.0008007279489024514,-0.0017965118132770193,-0.001434913121418887,-0.0022267710789563135,0.00828154389543333,-0.0035850678482999654,0.0,-0.0019876949990929654
0.011989143547483228,-0.014288709323155702,-0.03501222741362735,-0.0034488418979411357,-0.01764261047994479,-0.02109009762589968,0.00851338236216547,0.008351604485861116,0.0,0.0,0.0,0.0,0.0,-0.027756724187827,0.015989306295147027,0.0,0.0,-0.027428031093844417,-0.01891062194546271,0.0002936977982092223,0.0017196807946013375,0.0003783615596852654,-0.0016348787885037813,0.0,0.0,0.0,0.0,-0.0032714472686937173,0.004479949346388277,0.0008303945373645585,6.64711928348414e-05,0.010003578247741802,0.007299552922127211,0.0,-0.0004250567019934059
0.015011834619968223,-0.023744258119358666,-0.028746166238743962,2.9807664445530315e-05,0.0023029408579029065,0.03582790876497591,0.013387716790682914,0.012360232975941738,0.0,0.0,0.0,0.0,0.0,0.014697847838804075,0.010568157784158767,0.0,0.0,0.01261212289928403,0.0033297368884213276,-0.00762977474489008,0.0013137426758662112,0.0003828064861758985,-0.0015862214746976899,0.0,0.0,0.0,0.0,-0.001176827728195264,0.01014396946842287,-0.0016955754116293761,-0.0020260477882926378,-0.005197918979576775,0.0016586860881673711,0.0,-0.0027314612488071976
-0.010198844623551981,0.04048475452220997,0.06645336306555284,-0.000784534549570964,0.006590220792653147,0.017794094655430057,0.007687349695370469,0.014291967705606987,0.0,0.0,0.0,0.0,0.0,-0.001822169654707305,0.013249432006544552,0.0,0.0,0.0193888502132657,-0.005455035261141034,-0.003059096440068971,0.0021711517497210904,0.0005843744048111538,-0.0012616371550797667,0.0,0.0,0.0,0.0,-0.0011275200658288165,0.002521425339868516,0.00019996775393539201,-0.0008670341683692533,0.0012225402508360252,0.0010550214837192426,0.0,-0.0004560326852005193
-0.012709248239614418,-0.033569444029018736,-0.03539621757111824,0.0032942340335952824,-0.006599768550322299,-0.021963450179413594,0.007791775393414182,0.0037913800942850945,0.0,0.0,0.0,0.0,0.0,-0.001573469392645922,-0.021629112142409628,0.0,0.0,-0.00840464603002047,0.00915418680679336,0.00032772453859815685,0.0013133816057295104,0.00023858853334589027,0.002081890305511897,0.0,0.0,0.0,0.0,0.003284815911102784,0.007662752587706527,0.006245876551587008,-0.00046888488809352687,-0.0039007941087636816,-0.009813818192641125,0.0,0.00047097449641983024
-0.008330911773039032,-0.03511310155675102,-0.03475720662028989,-0.0041904661701593696,-0.004146074271334155,-0.016649070925235283,-0.002936601431382843,-0.004384038176611756,0.0,0.0,0.0,0.0,0.0,-0.023203396828939293,-0.00038863206324302077,0.0,0.0,-0.02303349926486317,-0.009162279279320649,0.0004311807931020961,-0.0017315797955804327,0.0007007759850310474,0.0014285086800918155,0.0,0.0,0.0,0.0,-0.006702737019785911,0.005583312985867164,0.004254761708296399,-0.000667405761431511,-0.0029365703483420673,-0.010352782499617878,0.0,0.0005043130422330009
-0.0130658399408403,-0.01859545708102675,-0.031739432549219584,-0.005546400656363438,-0.007580911530351004,-0.021947177609148102,2.2700535427152366e-05,0.007417529768286951,0.0,0.0,0.0,0.0,0.0,0.0073573127030682394,-0.02516147031400266,0.0,0.0,0.005719267512153454,0.00014197289747026572,0.0019041640820651826,-0.0005241537915472511,0.0003774713955282664,-0.0016027928432513874,0.0,0.0,0.0,0.0,-0.006361519873459743,0.006765722898229145,-0.0013194831206987667,-0.0027068585024750164,-0.0057958540944091,-0.005542996846747437,0.0,-0.0016653752790724502
